id,osmId,osm_type,name,cuisine,phone,website,addr_city,addr_street,addr_housenumber,addr_postcode,latitude,longitude
254,546185076,node,Agriturismo Simoni,regional,+39 0461 684 381,,Palù,Piazza degli Alpini,13,38030,46.1582629,11.1405538
255,551646739,node,Kaiserkron,fine_dining,,,,Piazza della Mostra - Musterplatz,,,46.4983267,11.3534441
256,552719666,node,Gasthaus Fink,,+39 0471 975047,http://fink-restaurant.it,Bolzano - Bozen,Via della Mostra - Mustergasse,9,39100,46.4984999,11.3529148
257,556402530,node,Mendelhof,,+39 0471 633371,https://www.ristorantemendelhof.it/,Bolzano - Bozen,Via Castel Firmiano,22,39100,46.4854945,11.2997648
258,556615391,node,Nussbaumer,italian;pizza,,,,,,,46.5008164,11.3570139
259,556616202,node,Weißes Rössl - Cavallino Bianco,,,,,Via dei Bottai - Bindergasse,6,,46.5009217,11.3568029
260,556620323,node,Walther's,italian,,https://www.walthers.it,Bolzano - Bozen,Piazza Walther - Waltherplatz,6,39100,46.498326,11.3551986
261,556629278,node,Feichter,,+39 0471 978768,https://www.hotelfeichter.it/,,,,,46.4989757,11.3570282
262,556679612,node,Milli Eat & drink,pizza;italian,+39 388 344 0317,https://www.millieatedrink.it/,Trento,Via del Suffragio,2,31822,46.071873,11.1249148
263,556679636,node,Ristorante Pizzeria Green Tower,pizza;regional,+39 0461 231545,,Trento,Via Torre Verde,29,31822,46.0719552,11.1244405
264,557149998,node,Ristorante Pizzeria Chistè,neapolitan;pizza;fish,+39 0461 262979,,Trento,Via delle Orne,4,31822,46.0688418,11.1215699
265,557150278,node,Rosa d'Oro,regional;pizza,+39 0461 261792,https://www.ristoranterosadoro.com,,Piazza Santa Maria Maggiore,21,31822,46.0683452,11.1198902
266,557197347,node,Orient,chinese;japanese;thai,+39 0461 234435,http://www.ristoranteorient.it,Trento,Via Don Giovanni Battista Zanella,11/1,31822,46.0674557,11.117882
267,557197352,node,Al Duomo,pizza,+39 0461 237209,,Trento,Via Giuseppe Verdi,77,31822,46.0669201,11.120637
268,557771903,node,Pizzeria La Torcia,pizza,+39 0471 973236,https://landing.latorciapizzeria.it/,Bolzano - Bozen,Via dei Conciapelli - Gerbergasse,25,39100,46.498948,11.357497
269,557773990,node,Il Tinello,,,,,,,,46.4990881,11.3581238
270,557776326,node,Ritter,regional,,,,,,,46.4990901,11.3537903
271,557776630,node,Paulaner Stuben,german;italian;pizza,+39 0471 980407,,Bolzano - Bozen,Via dei Portici - Laubengasse,51,39100,46.4991012,11.3535054
272,557788693,node,Da Piero - Antico Abramo,,,,,,,,46.5039495,11.3338565
273,557806687,node,Schwarze Katz,,+39 0471 975417,https://www.schwarzekatz.it/,Bolzano - Bozen,Santa Maddalena di Sotto - Untermagdalena,2a,39100,46.5012077,11.365532
274,557808752,node,Steidler-Hof,buschenschank,,https://steidlerhof.bz/,,Santa Maddalena di Sopra - Obermagdalena,1,,46.5030254,11.3731022
275,557944917,node,Löwengrube,,,,Bolzano - Bozen,Piazza della Dogana - Zollstangenplatz,3,39100,46.500345,11.3606238
276,558628481,node,Antica Trattoria Due Mori,italian,,,,,,,46.0701955,11.1250694
277,560075421,node,Franziskaner Stuben,italian;regional,,,,,,,46.5003917,11.3535791
278,560079415,node,Casa al Torchio - Torgglhaus,italian;regional;pizza,,,Bolzano - Bozen,Via Museo - Museumstraße,2a,,46.499684,11.3522359
279,561075784,node,Halbweg,,,,,,,,46.3140079,11.2048007
280,561075863,node,Buschenschank Santlhof,buschenschank,,,,Maso - Hofstatt,,,46.3137248,11.2062854
281,562715340,node,Pizzeria Corona,pizza;regional,,,Lavis,Piazza Manci,2,38015,46.1385343,11.1139574
282,562715344,node,Pizzeria Dolomiti,pizza,+39 0461 246795,,,,,,46.1400657,11.1114152
283,563754421,node,Il posto di Ste,,,,Trento,Via Malpaga,20,31822,46.0685089,11.1234058
284,563754485,node,Alla Grotta,pizza;regional,+39 0461 987197,,Trento,Vicolo San Marco,6,31822,46.0697703,11.1254356
285,563754506,node,Alla Mostra,pizza;italian;indian,+39 0461 1823484,,Trento,Piazza della Mostra,13,31822,46.0710994,11.1258433
286,564884219,node,Wald,,,https://waldtaste.it,Levico Terme,Via Dante Alighieri,55,38056,46.0127302,11.2985019
287,568433875,node,Agritur Maso Rosso,,,,,,,,46.0174296,11.3344358
288,570699433,node,Meridiana,,,,,,,,46.0396592,11.2424562
289,570818625,node,Ca' dei Gobj - Ristorante Birreria,pizza;regional,+39 0461 262730,,Trento,Via del Simonino,14,31822,46.0685346,11.123725
290,582639402,node,Oberhauser,pizza;regional;italian;fish,+39 0471 257121,https://oberhauser.bz/,Terlan - Terlano,,1,39018,46.5289969,11.2488264
291,582641419,node,Oberbacher,,,,,,,,46.5320781,11.2506092
292,582644897,node,Buschenhans,,,,,,,,46.5302586,11.2477964
293,582654151,node,Messnerwirt,,,,,,,,46.5606112,11.4126887
294,583378546,node,Pizzeria Ristorante Centrale,regional,,,,,,,45.9200846,10.8701365
295,597731156,node,Pra Valentini,regional;burger;italian,+39 346 7857595,https://www.valgardena.it/de/adressen-groeden/detail/base/company/wolkenstein-groeden/pra-valentini/E57831A1ADFAD84CD25A0B5FABBAB110/?RequestKey=170789741965cc724b50348,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Plan,4,39048,46.5480285,11.7664734
296,598237143,node,Madritschhütte,,,,,,,,46.4967373,10.6133431
297,598455014,node,Hotel Ansitz Plantiz,,,,,,,,46.6649464,11.1765072
298,606228615,node,Carlone,,,,,,,,46.006716,10.6979423
299,608058937,node,Restaurant PanoramaHotel Penegal,,,,,,,,46.4376758,11.2163572
300,609130800,node,Hotel Waldheim,,,,Sarnonico,Via Bifio Ruffre,1,38010,46.417282,11.1663497
301,611022026,node,L Ciamin Pizzeria Ristorante,pizza,+39 0471 773362,,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Via Meisules,64,39048,46.5566696,11.7501384
302,614388396,node,Finsterwirt - Oste Scuro,regional,,,,,,,46.7158224,11.6563029
303,614841366,node,La Segosta,regional,+39 0463 901390,http://www.segosta.com/,Malé,Via Trento,59,38027,46.354057,10.9135918
304,616524561,node,Ristorante Pizzeria 800,regional,,,Rabbi,,105,38020,46.4007023,10.8471823
305,616524688,node,Al Molin,regional,,https://www.almolin.it/,,,,,46.4084443,10.797753
306,616524794,node,Al Cervo,regional,,,,,,,46.4084995,10.8247999
307,617763259,node,Plosestodl,regional,,,St. Andrä - Sant'Andrea in Monte,Seilbahnstraße - Via della Funivia,15,39042,46.6975273,11.6825045
308,617763260,node,Trametschhütte,regional,,,,,,,46.6960046,11.6858433
309,617763262,node,S' Stuebele,regional,,,,,,,46.6844385,11.7098434
310,617763263,node,La Finestra,regional,+39 0472 521341,,,,,,46.6854466,11.7098493
311,617763265,node,Rossalm,regional,,,,,,,46.6852067,11.738933
312,621158946,node,Gasthaus zur Kirche,,+ 39 0471 1810272,http://www.hotelzurkirche.com/,Margreid an der Weinstraße - Magrè sulla Strada del Vino,Unterfennberg - Favogna di Sotto,18,39040,46.2725683,11.1817219
313,621159018,node,Plattenhof,,,,,,,,46.2719943,11.1866142
314,621170176,node,Alte Mühle,pizza;regional,,,,,,,46.8511327,11.6211725
315,622616549,node,La Locanda De Mauris,pizza;regional,+39 0463 903037,http://www.lalocandademauris.it,Croviana,Via Nazionale,100,38027,46.3436876,10.9018118
316,623890479,node,Ristorante La Soldanella,,,,,,,,46.4206832,11.7059765
317,623894359,node,Malga Aloch,,,,,,,38036,46.4231412,11.688932
318,630367294,node,Pizzeria Postilion,pizza,,,,,,,46.4029698,11.3188651
319,630367301,node,Veneri- Chiesa Vecchia,,,,,,,,46.4026258,11.318326
320,633206893,node,Restaurant Panorama,,+39 333 411 8014,,Hafling - Avelengo,Falzebenstrasse / Via Falzeben,,39010,46.6655938,11.2412825
321,635778766,node,Geisler,pizza;regional,+390472521319,,Brixen - Bressanone,Kreuztal,298/A,39042,46.683315,11.7112217
322,649169278,node,Restaurant Pension Jagerwirt,,,,,,,,46.5281698,11.187891
323,649169295,node,Apollonia,regional,,http://www.restaurant-apollonia.it/,,,,,46.5297863,11.186743
324,651743048,node,La Lanterna,,,,,,,,46.169092,11.0116136
325,660602729,node,Clesio,italian,,,,,,,46.0710082,11.1223206
326,665088011,node,La Canopa,,,,,,,,46.1024279,11.1929655
327,666745733,node,Pizzeria Pomodoro,pizza,,,,,,,46.6756901,11.1489595
328,666745736,node,La Smorfia,italian;pizza,,https://www.lasmorfiamerano.com,,J. W. Goethe-Straße - Via J. W. Goethe,15,39012,46.6756092,11.1545814
329,666979280,node,Landgasthof Kreuzstein,,,,,,,,46.4705677,11.2424199
330,667341321,node,Sushi Koi,japanese,,,,,,,46.1385894,11.1043856
331,670438771,node,Pension Pizzeria Sternegg,pizza,,,,,,,46.4551011,11.2609972
332,670866510,node,Gasthof Schwarzer Adler,,+390471963256,https://www.kaltern.com/de/info/schwarzer-adler.html,,Krumbachweg - Via Krumbach,15,39052,46.4146258,11.2364501
333,670866572,node,Pizzeria Maso Eggbauerhof,pizza;regional,+39 0471 962152,https://www.eggbauerhof.com/,Kaltern - Caldaro,Sankt Anton - Sant'Antonio,53,,46.4091428,11.2351934
334,670892796,node,Christl im Loch,jause;regional,+39 0471 963294,,,,43,39052,46.4301782,11.2599941
335,670892797,node,Bar Cafè Restaurant Kreuzweg,,,,,,,,46.445608,11.2622206
336,670892798,node,Restaurant Pizzeria Pfeffermühle,pizza,+39 0471 663057,https://www.pfeffermuehle.it/,,Umfahrungsstraße - Strada di Circonvallazione,39,39057,46.4473946,11.2652777
337,671402785,node,Siegi's Diner,,,,,,,,46.4365079,11.2483823
338,671402810,node,Cafe Restaurant Masatsch,regional,,https://www.masatsch.it/de/herzlich-gemutlich-gut,,Oberplanitzing,30,39052,46.4369673,11.2491467
339,671569115,node,Ristorante-Bar -Pizzeria alle Bocce,,,,,,,,45.9580679,10.9071515
340,684186798,node,Gasthof Wieser,,+39 0471 662376,https://www.gasthofwieser.com/,,,29,,46.4972549,11.2277169
341,684255858,node,Tschurtschenthaler Hof,,,,,,,,46.7023762,12.3720591
342,684255873,node,Kinigerhof,,,,Sexten - Sesto,Kiniger,1,39030,46.6985873,12.3607302
343,684255916,node,Froneben,,,,,,,,46.6902792,12.3750211
344,684255988,node,Panorama,,,,,,,,46.6997893,12.3658563
345,684373240,node,Lärchenhütte - Rifugio Larice,,,,,,,,46.7067459,12.371472
346,684624592,node,Helmrestaurant - Ristorante Monte Elmo,,+39 0474 710255,,,,,,46.7159669,12.3622559
347,690540443,node,Laterne,italian,+39 0473967099,https://www.laterne.it/,,,,,46.6658282,11.0695451
348,691991116,node,Gasthaus Mesner,,,,,,,,46.5110598,10.9238583
349,697859347,node,Albergo Ristorante Miralago,,+39 0439 1992699,www.miralagocalaita.it,San Martino di Castrozza,Lago di Calaita,,38054,46.2014537,11.7928516
350,700373524,node,Stachelburg-Keller,,,www.stachelburgkeller.it,Nals - Nalles,Prissianerstraße - Via Prissiano,2,39010,46.544609,11.1999248
351,700376060,node,Restaurant Figl,,,www.figl.it,,,,,46.5445342,11.2016857
352,702858982,node,Saionara,,,,,,,,46.0316103,10.8691315
353,702859043,node,Don Pedro,,,,,,,,46.0364928,10.8755266
354,702859059,node,Posta,,,,,,,,46.0349105,10.8719622
355,717700485,node,Gasthaus zur Krone,regional,+39 0473 626533,https://www.krone-laas.it/,Laas - Lasa,Hauptplatz - Piazza Principale,10,39023,46.6166247,10.7011072
356,721666676,node,Malga Tognòla,regional,,,,,,,46.2442519,11.7674447
357,722738557,node,Malga Valcigolera,,+39 0439 026176,https://www.malgavalcigolera.it,,,,,46.2613758,11.7608256
358,722739712,node,Dismoni,regional,+39 3384575803,,,,,,46.2169468,11.8076764
359,722739772,node,Malga Ces,regional,+39 0439 68223,https://www.malgaces.it,,,,,46.2706958,11.7732329
360,725564126,node,Bellavita,pizza,+39 0464 505606,,,Piazza Benacense,6,,45.8694719,10.8756162
361,728460029,node,Pantagruel,,,,Bolzano - Bozen,Viale Druso - Drususallee,66,39100,46.4951891,11.3318982
362,728707913,node,Derby Club,,,http://derby.bz.it/,Sterzing - Vipiteno,Penserjochstraße - Via Passo Pennes,1,39049,46.887291,11.4316204
363,729616640,node,Brunner,,,,,,,,46.4222831,11.3393118
364,731025148,node,Schloss Thurnstein,regional,,,,,,,46.6919636,11.1345112
365,734201620,node,Pizzeria Valmaria,pizza,,,Ledro,Via val Maria,53,38067,45.8699429,10.7453614
366,736861020,node,Waalrast,italian,+39 0473 561270,http://www.waalrast.com,Lana,Brandiswaalweg,5,39011,46.5970452,11.1611856
367,736899611,node,Gasthaus Schloss Tirol,italian,+39 0473 443125,https://www.dorftirol.com/gasthaus/dt/gasthaus.htm,,Schlossweg - Via del Castello,25,,46.6942165,11.1441119
368,736899620,node,Burggräfler Weinstube,italian;pizza,,,,,,,46.6900405,11.1556214
369,736899626,node,Talstation,italian,,,,,,,46.6962066,11.1522293
370,738029849,node,Linthof,regional,+39 0473 667884,http://www.linthof.com/,Naturns - Naturno,Sonnenberg-Monte Sole,48,39025,46.6623336,10.9790558
371,738029856,node,Unterstellhof,regional,+39 0473 667747,http://www.unterstellhof.com/,Naturns - Naturno,Sonnenberg-Monte Sole,,,46.6588535,10.9833059
372,738029994,node,Patleidhof,regional,+39 0473 667767,http://www.patleidhof.it/,Naturns - Naturno,Sonnenberg-Monte Sole,47,,46.660822,10.9790258
373,739687306,node,Le Vale,,,,,,,,46.1543646,11.8482203
374,747763994,node,Pizzeria Irene,pizza,+39 0473 633124,http://www.pizzeria-irene.it/,,,49,,46.845476,10.5068725
375,748752268,node,Ristorante Pizzeria Passo Gobbera,pizza,,,,,,,46.1475426,11.7582162
376,748789582,node,Le Strie,italian,+3904641982718,,,,,,45.9121093,11.023236
377,751963088,node,Himmelreich,,,,,,,,46.5538327,11.4556718
378,751963094,node,Zentral,,,,,,,,46.5379137,11.4650404
379,751963102,node,Kaiserau,,,,,,,,46.5387071,11.4579706
380,758569371,node,Gasthof Anich Pizzeria,pizza,,https://www.gasthof-anich.com/pizzeria.html,,,,,46.7528502,11.6802465
381,758777435,node,Sass Maor,,+39 043968340,,,Via Passo Rolle,30,,46.2604516,11.8014262
382,760263751,node,Gasthof Graswegerkeller,regional,,https://www.graswegerkeller.it/,,Vertigenstraße - Via Vertigen,15,39020,46.6904589,11.0803584
383,760263779,node,Stiegenwirt,pizza,,,,,,,46.6842167,11.0730216
384,760263782,node,Kronenwirt - Pizzeria,pizza,,https://www.kronenwirt.com,,,,,46.6831763,11.0735573
385,760625058,node,Weisses Rössl,,,,Sarntal - Sarentino,,6,39058,46.6657397,11.3651738
386,760625064,node,Kircherhof,,,,,,,,46.6893835,11.4167049
387,760625100,node,Bärnstub,pizza;regional,,,,,,39058,46.6880017,11.4214327
388,760625108,node,Sunnolm,regional,,,,,,,46.6883702,11.4338906
389,764073298,node,Osteria San Rocco,italian,+39 0461 983917,http://www.osteriasanrocco.it/,Trento,Via Lodovico de Balzani,2,38123,46.0642247,11.0963426
390,767946616,node,Valentina,italian;pizza,,https://www.pizzeriavalentina.com/,,,,,46.7063281,11.6614344
391,768139392,node,Restaurant Pizzeria Sandlstübele,italian;pizza,+39 0471 678637,,,St.-Vigilstraße,7,,46.544018,11.2091184
392,768139514,node,Schwarzer Adler,,,,,,,,46.5631565,11.1694459
393,768139532,node,"Passler, Grill-Restaurant",,,,,,,,46.5423828,11.2032047
394,768139533,node,Zum Löwen,,,https://www.zumloewen.it/#menue,,,,,46.5628108,11.1697337
395,768139535,node,Zur Brücke,pizza;regional,+39 0473 920914,https://restaurant-pizzeria-zur-bruecke.jimdosite.com/,Prissian - Prissiano,Prissianer Straße - Via Prissiano,2A,39010,46.5526124,11.1794584
396,768270821,node,Restaurant Landgasthof Sonnenegghof - Ristorante,,,http://www.sonnegghof.com/,,,,,46.3781292,11.2375013
397,768270883,node,Zum Mohren,,,,,,,,46.5528416,11.179411
398,768270884,node,"Altenburger Hof, Restaurant",,,https://www.altenburgerhof.com/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Altenburg - Castelvecchio,37,39052,46.3771946,11.2390109
399,768593663,node,Pizzeria Central,pizza,+39 0471 675001,https://www.pizzeria-central.com/,,,,,46.5589254,11.2232502
400,768593714,node,Geier,noodle;pizza,+39 0471 960156,https://www.pizzeriageier.it/,Kaltern an der Weinstraße - Caldaro sulla Strada del Vino,Località San Giuseppe al Lago - St. Josef am See,12,39052,46.3859813,11.2589603
401,769077789,node,Pizzeria Angolo Moretti,pizza,+39 0471 917280,,Bolzano - Bozen,Via Torino - Turinstraße,1,39100,46.4917018,11.3413017
402,769077790,node,Zio Alfonso,pizza,+39 0471 286160,,Bolzano - Bozen,Viale Druso - Drususallee,50,39100,46.4954529,11.3356454
403,769077798,node,Vesuvio,pizza,,,,,,,46.4911453,11.3435042
404,769077809,node,Stella d'oro di Rocco e Patrizia,,,,,,,,46.4920941,11.3404337
405,770695071,node,Sushi Thai,,+39 0473 338815,https://sushithai-it.jimdofree.com/,,Andreas-Hofer-Straße - Via Andreas Hofer,51,,46.6137391,11.1549309
406,771959022,node,Chalet Tovel,regional,,,,,,,46.2638861,10.952735
407,777284830,node,Pizzeria Brione,pizza,+39 0464 413444,,,,,,45.9041738,11.0432585
408,778209002,node,Zum See,pizza,,https://www.zumsee.it/,,,,,46.7641174,10.5321195
409,780142013,node,Tosteria Italiana,pizza,,,Rovereto,Via Paoli,20e,38068,45.8927362,11.0400365
410,790404928,node,Ca'Rossa,,,,,,,,46.0278025,11.2456279
411,799244306,node,Ristorante Boivin,,,,Levico Terme,Via Giuseppe Garibaldi,9,38056,46.0112745,11.3003904
412,799244380,node,La Stua,regional;italian;pizza,+39 0461 707028,https://lastualevicoterme.wixsite.com/,Levico Terme,Via Cesare Battisti,62,38056,46.0092258,11.2998717
413,799244416,node,Pizzeria Ristorante Millennium,pizza,+39 0461 703012,http://www.pizzeriamillennium.it,Levico Terme,Viale Vittorio Emanuele,50,38056,46.0166373,11.2947388
414,799271624,node,Wieser,,,,,,,,46.8663288,11.4790935
415,802269764,node,Sushi Sakura - alla Roza,japanese,,,,,,,45.8887242,11.0431131
416,802567867,node,Agritur Malga Valmaggiore,alpine_hut,,,,,,,46.2796541,11.6484818
417,803390631,node,Kasseler Hütte,,+39 0474 672550,https://www.kasseler-huette.com/,,,,,46.9291053,12.1031196
418,803470571,node,Hellweger's,italian,,https://www.hellwegers.it/,,,,,46.6711956,11.1652785
419,803470578,node,Trattoria Al Boia Partanes,italian,+39 334 731 5426,https://alboia.it/,Meran - Merano,Valentin-Haller-Gasse - Via Valentin Haller,4,39012,46.6712252,11.1660288
420,803487776,node,Leon D'Oro,italian,+39 0464 552341,,Riva del Garda,Via Fiume,28,,45.8857342,10.839254
421,803634498,node,Bella Napoli,,,,,Via Armando Diaz,29,,45.886038,10.8396464
422,804040391,node,Luckner Huette,,,,,,,,46.8453483,11.630421
423,804040407,node,Ochsenalm,regional,,,,,,,46.8411157,11.5933412
424,811086967,node,Ristorante al Vò,regional,+39 0461 985374,https://www.ristorantealvo.it/,Trento,Vicolo del Vò,11,31822,46.0707584,11.1240341
425,811087041,node,Le due spade,,+39 0461 234343,http://www.leduespade.com,Trento,Via Don Arcangelo Rizzi,11,31822,46.0669357,11.1202703
426,811268615,node,Monti Lessini,regional,+39 0464 671253,,,,,,45.6942819,10.9755218
427,812954213,node,Kürbishof,italian;german;buschenschank,,,,Guggal,,39040,46.2744205,11.3728639
428,821986763,node,Grünwaldalm - Malga Foresta,,,,,,,,46.6922423,12.0653991
429,824702351,node,Lilie Restaurant,fine_dining,+39 0472 760063,https://www.hotellilie.it/kulinarik/restaurant-sterzing,,Neustadt - Via Città Nuova,49,39049,46.8968396,11.432059
430,828706615,node,Osteria Le Servite,regional,+39 0464 557411,https://leservite.com/,,Via Passirone,68,38062,45.8998773,10.8656722
431,828742974,node,Albergo Ristorante Casa Moresc,,,,,,,,46.1001891,10.7392088
432,831311230,node,Turkish Restaurant Turco,turkish,,,,,,,46.6708282,11.1577374
433,831311234,node,Pizzeria Principe,pizza,+39 0473 232828,http://www.pizzeriaprincipe.com/,,Freiheitsstraße - Corso della Libertà,97a,,46.6707757,11.1581146
434,831340661,node,Forsterbräu Merano,italian;regional,,https://www.forsterbrau.it,,Freiheitsstraße - Corso della Libertà,60,39012,46.6707687,11.1628457
435,831618676,node,Saubacher Hof,,+39 0471 654344,https://www.saubacherhof.com/,Barbian - Barbiano,Saubach,10,39040,46.5884828,11.5111765
436,832348003,node,Moser Alm,,,,,,,,46.4210336,11.5874075
437,842257296,node,Erich,italian,,,,,,,46.7009633,12.3502002
438,843484008,node,Helmhanghütte - Rifugio Pendio Monte Elmo,,+39 0474 710097,https://www.helmhang-huette.com/de/,,Mitterberg,11,,46.6974468,12.3722888
439,846628179,node,Ristorante Dal Pez,,+39 0461 655536,,,,,,46.2750219,11.0483338
440,847034356,node,Erharter Alm,alpine_hut,,,,,,,46.7527923,12.3253272
441,847042673,node,Mehlhof Alm,alpine_hut,,,,,,,46.7536529,12.3108737
442,847052252,node,Postmeister Alm - Malga Posta,alpine_hut,,,,,,,46.6753488,12.1374449
443,850250435,node,Trattoria al Lago,italian,+39 0461 601423,https://www.trattoriaallago.it/,Ton,Località Castelletto,2,38010,46.2395872,11.0621191
