restaurantId,osmId,name,cuisine,phone,website,municipality,address,postcode,nearResort,distanceToResort_km,latitude,longitude
213,489680926,Pizzeria Baitella,pizza,,,,,,Le Cogole,10.7,46.0503024,11.2568822
214,489869145,Casa Beust,pizza,,,Torbole sul Garda,Via Benaco 15,38069,Campeggio,9.9,45.8687443,10.8755678
215,492588317,Hotel Rungghof,,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,6.1,46.5487212,11.5485111
216,495259963,Gasthof Prennanger,,,,,,,Oswald 1 - Osvaldo 1,6.2,46.7338661,11.2275193
217,495277792,Kaffee Sterneck — Restaurant Zum Gustl,regional,,,,,,Oswald 1 - Osvaldo 1,6.4,46.7363834,11.2281777
218,495278242,Gasthof Alpenblick,,,,,,,Oswald 1 - Osvaldo 1,6.5,46.7362119,11.2269208
219,495296082,Gasthof Hiaslbauer,regional,+39 0473 949452,,,,,Oswald 1 - Osvaldo 1,3.8,46.7186063,11.2509486
220,495297077,Gasthaus Haashof,regional,+39 0473 949509,http://www.haashof.it/,,,,Oswald 1 - Osvaldo 1,3.8,46.718245,11.2509768
221,495979666,Gasthaus St. Valentin,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,9.3,46.6551634,11.5710851
222,497059302,Agritur Tinglerhof,,,,,,,Pradis_ci,9.9,46.0676326,11.31628
223,497065140,Al Sole,,+39 0461 718192,http://ristopizzasole.com/,Caldonazzo,Località Brenta 2,38052,Le Cogole,5.6,46.0056784,11.2726206
224,497092919,Ristorante Valcanover,regional,+39 0461 548 037,http://www.albergovalcanover.it,Pergine Valsugana,Via di Mezzo Lago 3,38057,Le Stock,9.0,46.0270136,11.2296822
225,497092958,Giropizza VIP,pizza,+39 0461 512282,,Pergine Valsugana,Località Valcanover 13,,Le Cogole,9.5,46.0319673,11.2297645
226,497095123,La Darsena,italian,,,,,,Le Cogole,9.9,46.0383649,11.2370537
227,498751319,Baita Van Spitz,italian;regional,+39 342 123 4051,,Frassilongo,Poun Van Spitz 1,38050,Pradis_ci,8.1,46.0839607,11.316434
228,499994779,Bar Haidi Pizzeria Bistro,pizza,,,Bolzano - Bozen,Via Renon - Rittner Straße 33,39100,Petersberg - Monte San Pietro,11.9,46.4991165,11.3625622
229,500004619,Vögele,regional;italian,+39 0471 973938,https://www.voegele.it/,Bolzano - Bozen,Via Johann Wolfgang Von Goethe - Johann-Wolfgang-Von-Goethe-Straße 3,39100,Petersberg - Monte San Pietro,12.1,46.4990306,11.3525008
230,500004620,Forstbräu Central,italian;regional,+39 0471 977243,https://www.forsterbrau.it/,Bolzano - Bozen,Via Johann Wolfgang Von Goethe - Johann-Wolfgang-Von-Goethe-Straße 6,39100,Petersberg - Monte San Pietro,12.1,46.4990726,11.3523422
231,500004621,Hopfen & Co.,regional,+39 0471 300788,https://www.boznerbier.it/,Bolzano - Bozen,Piazza delle Erbe - Obstplatz 17,39100,Petersberg - Monte San Pietro,12.1,46.4993259,11.3525722
232,500004622,Batzenhäusl,regional,+39 0471 050950,https://www.batzen.it/,Bolzano - Bozen,Via Andreas Hofer - Andreas-Hofer-Straße 30,39100,Petersberg - Monte San Pietro,12.3,46.5013603,11.3574364
233,500522638,Auener Hof,,,,,,,Mittager 1 - Catino 1,4.1,46.6517894,11.3225031
234,500578510,Gschnagenhardt Alm - Malga Casnago,regional,+39 0472 840158,https://www.gschnagenhardtalm.it,,,,Centro di fondo Vallunga,6.6,46.6193202,11.749604
235,503587221,Bauer im Wald,,+39 0471 616330,http://bauerimwald.com,,,,Deutschnofen - Nova Ponente,5.2,46.4405828,11.4003031
236,506680054,Castelletto sul Lago - Schlössel,regional,,,,,,Schöneben - Belpiano,3.8,46.8277806,10.5112818
237,506781537,Restel de Fer,regional,+39 0464553481,https://www.resteldefer.com,Riva del Garda,Via Restel de Fer 10,38066,Centro Sci di Fondo Chinaec,10.6,45.8825265,10.8567684
238,510963459,Trattoria Sant'Alessandro,,+39 0464 661476,www.trattoriasantalessandro.com,,Via Sant'Alessandro 19,38066,Centro Sci di Fondo Chinaec,10.6,45.8903019,10.8624376
239,511197998,Ristorante Castello,,+39 0464 500638,https://www.ristorantecastellotenno.com/,Tenno,Via per San Lorenzo 29,38060,Centro Sci di Fondo Chinaec,7.5,45.9168932,10.832553
240,511198005,Hotel ristorante Antica Croce,,+39 0464 500620,https://gardaslowemotion.it/it/,Tenno,Via dei Laghi 1,38060,Centro Sci di Fondo Chinaec,7.5,45.9174613,10.8328756
241,514493965,Gasthaus Seespitz,regional,+39 0473 562955,https://www.vigilio.com/de/gasthaeuser/gasthof-seespitz.html,,,,Falzeben 2,12.2,46.6459586,11.0989943
242,528747722,Gasthof Hasenegg,regional,,,,,,Falzeben 2,5.0,46.7097947,11.2090191
243,528765366,Restaurant - Cafe Georgenhof,regional,+39 0473 945 689,,,,,Falzeben 2,4.2,46.6838314,11.1983051
244,529590043,Bärenbadalm - Malga Bagno dell'Orso,regional,+393389918224,https://baerenbadalm.com,Lana,Vigiljoch 87,,Falzeben 2,13.6,46.6296642,11.0873019
245,537513269,La Vecchia Segheria,,,,,,,Pradis_ci,4.0,46.1335973,11.2474976
246,538308384,La Sinfonia,italian,,,,,,Petersberg - Monte San Pietro,11.0,46.4874586,11.3458727
247,538835090,"Trattoria Sarda ""Il Nuraghe""",regional,,,,,,Petersberg - Monte San Pietro,10.5,46.4826063,11.3424494
248,538835829,"Ristorante ""Stella Alpina""",italian,,,,,,Petersberg - Monte San Pietro,10.5,46.481854,11.3417647
249,538835832,Pizza Live,pizza,,,,,,Petersberg - Monte San Pietro,10.5,46.4821951,11.3420563
250,540371369,Jausenstation Moarhof,,,,,,,,,46.5124093,11.2099626
251,540943826,Arbor,,,,,,,Rosskopf,2.2,46.8983126,11.4334193
252,540989354,Ristorane Pizzeria Caregnato,,,,,,,Pfelders Ski Resort,14.4,46.6633964,11.0432322
253,540994930,Ressmair,,+39 0473 236400,,Meran - Merano,Romstraße - Via Roma 166,39012,Falzeben 2,6.9,46.6620319,11.1639099
254,546185076,Agriturismo Simoni,regional,+39 0461 684 381,,Palù,Piazza degli Alpini 13,38030,Campo Scuola Rolly Marchi,6.9,46.1582629,11.1405538
255,551646739,Kaiserkron,fine_dining,,,,Piazza della Mostra - Musterplatz,,Petersberg - Monte San Pietro,12.0,46.4983267,11.3534441
256,552719666,Gasthaus Fink,,+39 0471 975047,http://fink-restaurant.it,Bolzano - Bozen,Via della Mostra - Mustergasse 9,39100,Petersberg - Monte San Pietro,12.0,46.4984999,11.3529148
257,556402530,Mendelhof,,+39 0471 633371,https://www.ristorantemendelhof.it/,Bolzano - Bozen,Via Castel Firmiano 22,39100,Petersberg - Monte San Pietro,12.3,46.4854945,11.2997648
258,556615391,Nussbaumer,italian;pizza,,,,,,Petersberg - Monte San Pietro,12.2,46.5008164,11.3570139
259,556616202,Weißes Rössl - Cavallino Bianco,,,,,Via dei Bottai - Bindergasse 6,,Petersberg - Monte San Pietro,12.2,46.5009217,11.3568029
260,556620323,Walther's,italian,,https://www.walthers.it,Bolzano - Bozen,Piazza Walther - Waltherplatz 6,39100,Petersberg - Monte San Pietro,12.0,46.498326,11.3551986
261,556629278,Feichter,,+39 0471 978768,https://www.hotelfeichter.it/,,,,Petersberg - Monte San Pietro,12.0,46.4989757,11.3570282
262,556679612,Milli Eat & drink,pizza;italian,+39 388 344 0317,https://www.millieatedrink.it/,Trento,Via del Suffragio 2,31822,3-Tre Vaneze,5.0,46.071873,11.1249148
263,556679636,Ristorante Pizzeria Green Tower,pizza;regional,+39 0461 231545,,Trento,Via Torre Verde 29,31822,3-Tre Vaneze,5.0,46.0719552,11.1244405
264,557149998,Ristorante Pizzeria Chistè,neapolitan;pizza;fish,+39 0461 262979,,Trento,Via delle Orne 4,31822,3-Tre Vaneze,4.6,46.0688418,11.1215699
265,557150278,Rosa d'Oro,regional;pizza,+39 0461 261792,https://www.ristoranterosadoro.com,,Piazza Santa Maria Maggiore 21,31822,3-Tre Vaneze,4.5,46.0683452,11.1198902
266,557197347,Orient,chinese;japanese;thai,+39 0461 234435,http://www.ristoranteorient.it,Trento,Via Don Giovanni Battista Zanella 11/1,31822,3-Tre Vaneze,4.3,46.0674557,11.117882
267,557197352,Al Duomo,pizza,+39 0461 237209,,Trento,Via Giuseppe Verdi 77,31822,3-Tre Vaneze,4.4,46.0669201,11.120637
268,557771903,Pizzeria La Torcia,pizza,+39 0471 973236,https://landing.latorciapizzeria.it/,Bolzano - Bozen,Via dei Conciapelli - Gerbergasse 25,39100,Petersberg - Monte San Pietro,12.0,46.498948,11.357497
269,557773990,Il Tinello,,,,,,,Petersberg - Monte San Pietro,12.0,46.4990881,11.3581238
270,557776326,Ritter,regional,,,,,,Petersberg - Monte San Pietro,12.1,46.4990901,11.3537903
271,557776630,Paulaner Stuben,german;italian;pizza,+39 0471 980407,,Bolzano - Bozen,Via dei Portici - Laubengasse 51,39100,Petersberg - Monte San Pietro,12.1,46.4991012,11.3535054
272,557788693,Da Piero - Antico Abramo,,,,,,,Petersberg - Monte San Pietro,13.0,46.5039495,11.3338565
273,557806687,Schwarze Katz,,+39 0471 975417,https://www.schwarzekatz.it/,Bolzano - Bozen,Santa Maddalena di Sotto - Untermagdalena 2a,39100,Petersberg - Monte San Pietro,12.1,46.5012077,11.365532
274,557808752,Steidler-Hof,buschenschank,,https://steidlerhof.bz/,,Santa Maddalena di Sopra - Obermagdalena 1,,Deutschnofen - Nova Ponente,12.3,46.5030254,11.3731022
275,557944917,Löwengrube,,,,Bolzano - Bozen,Piazza della Dogana - Zollstangenplatz 3,39100,Petersberg - Monte San Pietro,12.1,46.500345,11.3606238
276,558628481,Antica Trattoria Due Mori,italian,,,,,,3-Tre Vaneze,4.9,46.0701955,11.1250694
277,560075421,Franziskaner Stuben,italian;regional,,,,,,Petersberg - Monte San Pietro,12.2,46.5003917,11.3535791
278,560079415,Casa al Torchio - Torgglhaus,italian;regional;pizza,,,Bolzano - Bozen,Via Museo - Museumstraße 2a,,Petersberg - Monte San Pietro,12.2,46.499684,11.3522359
279,561075784,Halbweg,,,,,,,,,46.3140079,11.2048007
280,561075863,Buschenschank Santlhof,buschenschank,,,,Maso - Hofstatt,,,,46.3137248,11.2062854
281,562715340,Pizzeria Corona,pizza;regional,,,Lavis,Piazza Manci 2,38015,Campo Scuola Rolly Marchi,5.5,46.1385343,11.1139574
282,562715344,Pizzeria Dolomiti,pizza,+39 0461 246795,,,,,Campo Scuola Rolly Marchi,5.2,46.1400657,11.1114152
283,563754421,Il posto di Ste,,,,Trento,Via Malpaga 20,31822,3-Tre Vaneze,4.7,46.0685089,11.1234058
284,563754485,Alla Grotta,pizza;regional,+39 0461 987197,,Trento,Vicolo San Marco 6,31822,3-Tre Vaneze,4.9,46.0697703,11.1254356
285,563754506,Alla Mostra,pizza;italian;indian,+39 0461 1823484,,Trento,Piazza della Mostra 13,31822,3-Tre Vaneze,5.0,46.0710994,11.1258433
286,564884219,Wald,,,https://waldtaste.it,Levico Terme,Via Dante Alighieri 55,38056,Lait primi passi 1-2,6.0,46.0127302,11.2985019
287,568433875,Agritur Maso Rosso,,,,,,,Lait primi passi 1-2,6.6,46.0174296,11.3344358
288,570699433,Meridiana,,,,,,,Le Cogole,9.9,46.0396592,11.2424562
289,570818625,Ca' dei Gobj - Ristorante Birreria,pizza;regional,+39 0461 262730,,Trento,Via del Simonino 14,31822,3-Tre Vaneze,4.7,46.0685346,11.123725
290,582639402,Oberhauser,pizza;regional;italian;fish,+39 0471 257121,https://oberhauser.bz/,Terlan - Terlano,1,39018,,,46.5289969,11.2488264
291,582641419,Oberbacher,,,,,,,,,46.5320781,11.2506092
292,582644897,Buschenhans,,,,,,,,,46.5302586,11.2477964
293,582654151,Messnerwirt,,,,,,,Plankenhorn,14.6,46.5606112,11.4126887
294,583378546,Pizzeria Ristorante Centrale,regional,,,,,,Centro Sci di Fondo Chinaec,10.3,45.9200846,10.8701365
295,597731156,Pra Valentini,regional;burger;italian,+39 346 7857595,https://www.valgardena.it/de/adressen-groeden/detail/base/company/wolkenstein-groeden/pra-valentini/E57831A1ADFAD84CD25A0B5FABBAB110/?RequestKey=170789741965cc724b50348,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Streda Plan 4,39048,Sport Schenk,0.7,46.5480285,11.7664734
296,598237143,Madritschhütte,,,,,,,Sulden am Ortler - Solda al Ortles,1.6,46.4967373,10.6133431
297,598455014,Hotel Ansitz Plantiz,,,,,,,Falzeben 2,5.9,46.6649464,11.1765072
298,606228615,Carlone,,,,,,,Pista 2 (DX),3.6,46.006716,10.6979423
299,608058937,Restaurant PanoramaHotel Penegal,,,,,,,Petersberg - Monte San Pietro,14.1,46.4376758,11.2163572
300,609130800,Hotel Waldheim,,,,Sarnonico,Via Bifio Ruffre 1,38010,,,46.417282,11.1663497
301,611022026,L Ciamin Pizzeria Ristorante,pizza,+39 0471 773362,,Sëlva - Wolkenstein in Gröden - Selva di Val Gardena,Via Meisules 64,39048,Val Gardena,0.9,46.5566696,11.7501384
302,614388396,Finsterwirt - Oste Scuro,regional,,,,,,Brixen Plose - Plose di Bressanone,5.4,46.7158224,11.6563029
303,614841366,La Segosta,regional,+39 0463 901390,http://www.segosta.com/,Malé,Via Trento 59,38027,Folgarida-Marilleva,9.1,46.354057,10.9135918
304,616524561,Ristorante Pizzeria 800,regional,,,Rabbi,105,38020,Biancaneve,11.6,46.4007023,10.8471823
305,616524688,Al Molin,regional,,https://www.almolin.it/,,,,Noleggio Sci Peio dai Maestri,11.9,46.4084443,10.797753
306,616524794,Al Cervo,regional,,,,,,Biancaneve,12.1,46.4084995,10.8247999
307,617763259,Plosestodl,regional,,,St. Andrä - Sant'Andrea in Monte,Seilbahnstraße - Via della Funivia 15,39042,Brixen Plose - Plose di Bressanone,2.6,46.6975273,11.6825045
308,617763260,Trametschhütte,regional,,,,,,Brixen Plose - Plose di Bressanone,2.3,46.6960046,11.6858433
309,617763262,S' Stuebele,regional,,,,,,Brixen Plose - Plose di Bressanone,0.5,46.6844385,11.7098434
310,617763263,La Finestra,regional,+39 0472 521341,,,,,Brixen Plose - Plose di Bressanone,0.4,46.6854466,11.7098493
311,617763265,Rossalm,regional,,,,,,Brixen Plose - Plose di Bressanone,1.9,46.6852067,11.738933
312,621158946,Gasthaus zur Kirche,,+ 39 0471 1810272,http://www.hotelzurkirche.com/,Margreid an der Weinstraße - Magrè sulla Strada del Vino,Unterfennberg - Favogna di Sotto 18,39040,,,46.2725683,11.1817219
313,621159018,Plattenhof,,,,,,,,,46.2719943,11.1866142
314,621170176,Alte Mühle,pizza;regional,,,,,,Schilling,0.7,46.8511327,11.6211725
315,622616549,La Locanda De Mauris,pizza;regional,+39 0463 903037,http://www.lalocandademauris.it,Croviana,Via Nazionale 100,38027,Folgarida-Marilleva,7.6,46.3436876,10.9018118
316,623890479,Ristorante La Soldanella,,,,,,,Vigo di Fassa - Ciampedie,3.0,46.4206832,11.7059765
317,623894359,Malga Aloch,,,,,,38036,Vigo di Fassa - Ciampedie,1.8,46.4231412,11.688932
318,630367294,Pizzeria Postilion,pizza,,,,,,Petersberg - Monte San Pietro,5.4,46.4029698,11.3188651
319,630367301,Veneri- Chiesa Vecchia,,,,,,,Petersberg - Monte San Pietro,5.5,46.4026258,11.318326
320,633206893,Restaurant Panorama,,+39 333 411 8014,,Hafling - Avelengo,Falzebenstrasse / Via Falzeben,39010,Falzeben 2,1.5,46.6655938,11.2412825
321,635778766,Geisler,pizza;regional,+390472521319,,Brixen - Bressanone,Kreuztal 298/A,39042,Brixen Plose - Plose di Bressanone,0.6,46.683315,11.7112217
322,649169278,Restaurant Pension Jagerwirt,,,,,,,,,46.5281698,11.187891
323,649169295,Apollonia,regional,,http://www.restaurant-apollonia.it/,,,,,,46.5297863,11.186743
324,651743048,La Lanterna,,,,,,,Rindole,0.9,46.169092,11.0116136
325,660602729,Clesio,italian,,,,,,3-Tre Vaneze,4.8,46.0710082,11.1223206
326,665088011,La Canopa,,,,,,,Pradis_ci,9.5,46.1024279,11.1929655
327,666745733,Pizzeria Pomodoro,pizza,,,,,,Falzeben 2,7.9,46.6756901,11.1489595
328,666745736,La Smorfia,italian;pizza,,https://www.lasmorfiamerano.com,,J. W. Goethe-Straße - Via J. W. Goethe 15,39012,Falzeben 2,7.4,46.6756092,11.1545814
329,666979280,Landgasthof Kreuzstein,,,,,,,Petersberg - Monte San Pietro,14.1,46.4705677,11.2424199
330,667341321,Sushi Koi,japanese,,,,,,Campo Scuola Rolly Marchi,4.8,46.1385894,11.1043856
331,670438771,Pension Pizzeria Sternegg,pizza,,,,,,Petersberg - Monte San Pietro,11.9,46.4551011,11.2609972
332,670866510,Gasthof Schwarzer Adler,,+390471963256,https://www.kaltern.com/de/info/schwarzer-adler.html,,Krumbachweg - Via Krumbach 15,39052,Petersberg - Monte San Pietro,11.9,46.4146258,11.2364501
333,670866572,Pizzeria Maso Eggbauerhof,pizza;regional,+39 0471 962152,https://www.eggbauerhof.com/,Kaltern - Caldaro,Sankt Anton - Sant'Antonio 53,,Petersberg - Monte San Pietro,11.9,46.4091428,11.2351934
334,670892796,Christl im Loch,jause;regional,+39 0471 963294,,,43,39052,Petersberg - Monte San Pietro,10.7,46.4301782,11.2599941
335,670892797,Bar Cafè Restaurant Kreuzweg,,,,,,,Petersberg - Monte San Pietro,11.3,46.445608,11.2622206
336,670892798,Restaurant Pizzeria Pfeffermühle,pizza,+39 0471 663057,https://www.pfeffermuehle.it/,,Umfahrungsstraße - Strada di Circonvallazione 39,39057,Petersberg - Monte San Pietro,11.2,46.4473946,11.2652777
337,671402785,Siegi's Diner,,,,,,,Petersberg - Monte San Pietro,11.8,46.4365079,11.2483823
338,671402810,Cafe Restaurant Masatsch,regional,,https://www.masatsch.it/de/herzlich-gemutlich-gut,,Oberplanitzing 30,39052,Petersberg - Monte San Pietro,11.7,46.4369673,11.2491467
339,671569115,Ristorante-Bar -Pizzeria alle Bocce,,,,,,,Centro Sci di Fondo Chinaec,13.6,45.9580679,10.9071515
340,684186798,Gasthof Wieser,,+39 0471 662376,https://www.gasthofwieser.com/,,29,,,,46.4972549,11.2277169
341,684255858,Tschurtschenthaler Hof,,,,,,,Drei Zinnen - Tre Cime,5.7,46.7023762,12.3720591
342,684255873,Kinigerhof,,,,Sexten - Sesto,Kiniger 1,39030,Drei Zinnen - Tre Cime,4.8,46.6985873,12.3607302
343,684255916,Froneben,,,,,,,Drei Zinnen - Tre Cime,5.0,46.6902792,12.3750211
344,684255988,Panorama,,,,,,,Drei Zinnen - Tre Cime,5.1,46.6997893,12.3658563
345,684373240,Lärchenhütte - Rifugio Larice,,,,,,,Drei Zinnen - Tre Cime,6.0,46.7067459,12.371472
346,684624592,Helmrestaurant - Ristorante Monte Elmo,,+39 0474 710255,,,,,Drei Zinnen - Tre Cime,6.4,46.7159669,12.3622559
347,690540443,Laterne,italian,+39 0473967099,https://www.laterne.it/,,,,Pfelders Ski Resort,13.7,46.6658282,11.0695451
348,691991116,Gasthaus Mesner,,,,,,,albl,0.8,46.5110598,10.9238583
349,697859347,Albergo Ristorante Miralago,,+39 0439 1992699,www.miralagocalaita.it,San Martino di Castrozza,Lago di Calaita,38054,San Martino di Castrozza,5.8,46.2014537,11.7928516
350,700373524,Stachelburg-Keller,,,www.stachelburgkeller.it,Nals - Nalles,Prissianerstraße - Via Prissiano 2,39010,,,46.544609,11.1999248
351,700376060,Restaurant Figl,,,www.figl.it,,,,,,46.5445342,11.2016857
352,702858982,Saionara,,,,,,,Pista 2 (DX),10.5,46.0316103,10.8691315
353,702859043,Don Pedro,,,,,,,Pista 2 (DX),11.0,46.0364928,10.8755266
354,702859059,Posta,,,,,,,Pista 2 (DX),10.7,46.0349105,10.8719622
355,717700485,Gasthaus zur Krone,regional,+39 0473 626533,https://www.krone-laas.it/,Laas - Lasa,Hauptplatz - Piazza Principale 10,39023,Sport Thöni,13.4,46.6166247,10.7011072
356,721666676,Malga Tognòla,regional,,,,,,San Martino di Castrozza,2.2,46.2442519,11.7674447
357,722738557,Malga Valcigolera,,+39 0439 026176,https://www.malgavalcigolera.it,,,,San Martino di Castrozza,2.6,46.2613758,11.7608256
358,722739712,Dismoni,regional,+39 3384575803,,,,,San Martino di Castrozza,4.3,46.2169468,11.8076764
359,722739772,Malga Ces,regional,+39 0439 68223,https://www.malgaces.it,,,,San Martino di Castrozza - Passo Rolle,1.5,46.2706958,11.7732329
360,725564126,Bellavita,pizza,+39 0464 505606,,,Piazza Benacense 6,,Campeggio,10.0,45.8694719,10.8756162
361,728460029,Pantagruel,,,,Bolzano - Bozen,Viale Druso - Drususallee 66,39100,Petersberg - Monte San Pietro,12.1,46.4951891,11.3318982
362,728707913,Derby Club,,,http://derby.bz.it/,Sterzing - Vipiteno,Penserjochstraße - Via Passo Pennes 1,39049,Rosskopf,2.9,46.887291,11.4316204
363,729616640,Brunner,,,,,,,Petersberg - Monte San Pietro,5.0,46.4222831,11.3393118
364,731025148,Schloss Thurnstein,regional,,,,,,Falzeben 2,9.1,46.6919636,11.1345112
365,734201620,Pizzeria Valmaria,pizza,,,Ledro,Via val Maria 53,38067,Centro Sci di Fondo Chinaec,6.6,45.8699429,10.7453614
366,736861020,Waalrast,italian,+39 0473 561270,http://www.waalrast.com,Lana,Brandiswaalweg 5,39011,Falzeben 2,11.2,46.5970452,11.1611856
367,736899611,Gasthaus Schloss Tirol,italian,+39 0473 443125,https://www.dorftirol.com/gasthaus/dt/gasthaus.htm,,Schlossweg - Via del Castello 25,,Falzeben 2,8.5,46.6942165,11.1441119
368,736899620,Burggräfler Weinstube,italian;pizza,,,,,,Falzeben 2,7.5,46.6900405,11.1556214
369,736899626,Talstation,italian,,,,,,Falzeben 2,7.9,46.6962066,11.1522293
370,738029849,Linthof,regional,+39 0473 667884,http://www.linthof.com/,Naturns - Naturno,Sonnenberg-Monte Sole 48,39025,Schwemmalm,14.4,46.6623336,10.9790558
371,738029856,Unterstellhof,regional,+39 0473 667747,http://www.unterstellhof.com/,Naturns - Naturno,Sonnenberg-Monte Sole,,Schwemmalm,14.2,46.6588535,10.9833059
372,738029994,Patleidhof,regional,+39 0473 667767,http://www.patleidhof.it/,Naturns - Naturno,Sonnenberg-Monte Sole 47,,Schwemmalm,14.3,46.660822,10.9790258
373,739687306,Le Vale,,,,,,,San Martino di Castrozza,11.9,46.1543646,11.8482203
374,747763994,Pizzeria Irene,pizza,+39 0473 633124,http://www.pizzeria-irene.it/,,49,,Schöneben - Belpiano,5.7,46.845476,10.5068725
375,748752268,Ristorante Pizzeria Passo Gobbera,pizza,,,,,,Ski Revolution,8.3,46.1475426,11.7582162
376,748789582,Le Strie,italian,+3904641982718,,,,,Palon,13.1,45.9121093,11.023236
377,751963088,Himmelreich,,,,,,,Loipe Panider Sattel - Pista Passo Pinei,12.7,46.5538327,11.4556718
378,751963094,Zentral,,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,12.4,46.5379137,11.4650404
379,751963102,Kaiserau,,,,,,,Seiser Alm - Mont de Sëuc - Alpe di Siusi,12.9,46.5387071,11.4579706
380,758569371,Gasthof Anich Pizzeria,pizza,,https://www.gasthof-anich.com/pizzeria.html,,,,27,6.8,46.7528502,11.6802465
381,758777435,Sass Maor,,+39 043968340,,,Via Passo Rolle 30,,Prà delle Nasse DX,0.5,46.2604516,11.8014262
382,760263751,Gasthof Graswegerkeller,regional,,https://www.graswegerkeller.it/,,Vertigenstraße - Via Vertigen 15,39020,Pfelders Ski Resort,10.9,46.6904589,11.0803584
383,760263779,Stiegenwirt,pizza,,,,,,Pfelders Ski Resort,11.7,46.6842167,11.0730216
